cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note
254007,51000,2,46091.8,2026-07-10T05:42:47,210.9,1248.98,2.5129,3.4688,2.5781,0.875,0.9902,0.0098,0.8789,2.875,0.9893,0.7031;0.7035,21.476,68,20260630-mini-YkKk-resume2-replay-step51000.safetensors,probe-backfill
255007,52000,2,46363.8,2026-07-10T05:47:19,211.1,1298.02,2.488,3.6094,2.7656,0.8359,0.9901,0.0099,0.8789,1.164,0.9893,0.7031;0.7035,21.148,66.5,20260630-mini-YkKk-resume2-replay-step52000.safetensors,probe-backfill
256007,53000,2,46637.2,2026-07-10T05:51:53,211.2,1285.64,2.4848,3.4219,2.5781,0.832,0.9902,0.0098,0.8828,2.562,0.9893,0.7031;0.7035,21.569,68,20260630-mini-YkKk-resume2-replay-step53000.safetensors,probe-backfill
257007,54000,2,46909.6,2026-07-10T05:56:25,211.1,1257.25,2.5285,3.5938,2.7656,0.8125,0.9899,0.0101,0.8828,2.141,0.9893,0.7031;0.7035,21.634,67,20260630-mini-YkKk-resume2-replay-step54000.safetensors,probe-backfill
258007,55000,2,47181.6,2026-07-10T06:00:57,211.1,1225.18,2.5791,3.5156,2.6875,0.8203,0.9901,0.0099,0.8828,1.312,0.9893,0.7031;0.7035,21.566,69,20260630-mini-YkKk-resume2-replay-step55000.safetensors,probe-backfill
259007,56000,2,47453.8,2026-07-10T06:05:29,211.0,1236.05,2.5454,3.5781,2.7344,0.8359,0.9907,0.0093,0.8867,1.031,0.9893,0.7031;0.7035,21.358,68,20260630-mini-YkKk-resume2-replay-step56000.safetensors,probe-backfill
260007,57000,2,47727.2,2026-07-10T06:10:03,210.2,1143.61,2.7072,3.6562,2.7969,0.8555,0.9907,0.0093,0.8867,2.094,0.9893,0.7031;0.7035,21.84,69.5,20260630-mini-YkKk-resume2-replay-step57000.safetensors,probe-backfill
261007,58000,2,47999.5,2026-07-10T06:14:35,210.0,1210.15,2.581,3.5,2.6406,0.8477,0.9903,0.0097,0.8906,1.977,0.9893,0.7031;0.7035,20.839,68,20260630-mini-YkKk-resume2-replay-step58000.safetensors,probe-backfill
262007,59000,2,48270.4,2026-07-10T06:19:06,211.1,1256.21,2.5435,3.3125,2.3906,0.9141,0.9903,0.0097,0.8906,3.531,0.9893,0.7031;0.7035,21.093,67.5,20260630-mini-YkKk-resume2-replay-step59000.safetensors,probe-backfill
263007,60000,2,48543.6,2026-07-10T06:23:39,211.5,1229.84,2.5729,3.4219,2.5312,0.8828,0.9907,0.0093,0.8945,2.859,0.9893,0.7031;0.7035,22.33,68,20260630-mini-YkKk-resume2-replay-step60000.safetensors,probe-backfill
264007,61000,2,48815.8,2026-07-10T06:28:11,210.9,1225.7,2.5799,3.5625,2.7344,0.8242,0.9902,0.0098,0.8984,0.871,0.9893,0.7031;0.7035,22.876,69,20260630-mini-YkKk-resume2-replay-step61000.safetensors,probe-backfill
265007,62000,2,49088.2,2026-07-10T06:32:44,210.7,1258.8,2.5427,3.5312,2.6875,0.832,0.9902,0.0098,0.8984,1.156,0.9893,0.7031;0.7035,21.837,67,20260630-mini-YkKk-resume2-replay-step62000.safetensors,probe-backfill
266007,63000,2,49360.6,2026-07-10T06:37:16,210.8,1246.91,2.4967,3.7656,2.8125,0.9375,0.9902,0.0098,0.8984,5.406,0.9893,0.7031;0.7035,22.011,66.5,20260630-mini-YkKk-resume2-replay-step63000.safetensors,probe-backfill
267007,64000,2,49634.0,2026-07-10T06:41:50,211.9,1257.25,2.4849,3.7344,2.7812,0.9453,0.9914,0.0086,0.9023,5.125,0.9893,0.7031;0.7035,21.885,70,20260630-mini-YkKk-resume2-replay-step64000.safetensors,probe-backfill
268007,65000,2,49906.1,2026-07-10T06:46:22,210.6,1225.7,2.579,3.5938,2.75,0.832,0.9889,0.0111,0.9023,0.898,0.9893,0.7031;0.7035,21.942,66,20260630-mini-YkKk-resume2-replay-step65000.safetensors,probe-backfill
269007,66000,2,50178.5,2026-07-10T06:50:54,211.1,1291.83,2.4674,3.5156,2.6719,0.832,0.9902,0.0098,0.9023,1.938,0.9893,0.7031;0.7035,21.453,67.5,20260630-mini-YkKk-resume2-replay-step66000.safetensors,probe-backfill
270007,67000,2,50450.7,2026-07-10T06:55:26,211.0,1251.04,2.5502,3.5781,2.75,0.8203,0.9898,0.0102,0.9062,0.832,0.9893,0.7031;0.7035,22.18,65.5,20260630-mini-YkKk-resume2-replay-step67000.safetensors,probe-backfill
271007,68000,2,50724.1,2026-07-10T07:00:00,211.4,1248.98,2.5479,3.5781,2.7344,0.8281,0.991,0.009,0.9062,1.109,0.9893,0.7031;0.7035,21.645,66.5,20260630-mini-YkKk-resume2-replay-step68000.safetensors,probe-backfill
272007,69000,2,50996.4,2026-07-10T07:04:32,210.4,1224.66,2.583,3.4531,2.6094,0.832,0.9896,0.0104,0.9062,2.438,0.9893,0.7031;0.7035,21.895,69,20260630-mini-YkKk-resume2-replay-step69000.safetensors,probe-backfill
273007,70000,2,51268.8,2026-07-10T07:09:04,211.5,1226.73,2.547,3.6719,2.8281,0.8281,0.9903,0.0097,0.9102,2.594,0.9895,0.7031;0.7037,22.381,67.5,20260630-mini-YkKk-resume2-replay-step70000.safetensors,probe-backfill
274007,71000,2,51542.4,2026-07-10T07:13:38,211.2,1209.64,2.5832,3.6562,2.8125,0.8281,0.9901,0.0099,0.9102,0.891,0.9895,0.7031;0.7037,22.183,68,20260630-mini-YkKk-resume2-replay-step71000.safetensors,probe-backfill
275007,72000,2,51814.8,2026-07-10T07:18:10,211.6,1255.18,2.5283,3.3438,2.4375,0.8984,0.9907,0.0093,0.9141,3.125,0.9895,0.7031;0.7037,22.297,72.5,20260630-mini-YkKk-resume2-replay-step72000.safetensors,probe-backfill
276007,73000,2,52087.0,2026-07-10T07:22:43,211.0,1263.45,2.4674,3.625,2.7969,0.8125,0.9896,0.0104,0.9141,0.824,0.9897,0.7032;0.7037,21.02,65.5,20260630-mini-YkKk-resume2-replay-step73000.safetensors,probe-backfill
277007,74000,2,52359.5,2026-07-10T07:27:15,212.1,1224.14,2.5541,3.625,2.7969,0.8203,0.9905,0.0095,0.9141,0.938,0.9897,0.7032;0.7037,21.982,68.5,20260630-mini-YkKk-resume2-replay-step74000.safetensors,probe-backfill
278007,75000,2,52633.0,2026-07-10T07:31:49,210.9,1268.09,2.4919,3.5625,2.7031,0.8438,0.9911,0.0089,0.918,1.102,0.9897,0.7032;0.7037,21.296,68,20260630-mini-YkKk-resume2-replay-step75000.safetensors,probe-backfill
279007,76000,2,52905.4,2026-07-10T07:36:21,210.3,1229.84,2.5711,3.5,2.6719,0.8242,0.9913,0.0087,0.918,1.289,0.9897,0.7032;0.7037,21.658,67.5,20260630-mini-YkKk-resume2-replay-step76000.safetensors,probe-backfill
280007,77000,2,53177.3,2026-07-10T07:40:53,211.2,1175.89,2.6327,3.6875,2.8125,0.8633,0.9899,0.0101,0.9219,3.516,0.9897,0.7032;0.7037,22.161,69,20260630-mini-YkKk-resume2-replay-step77000.safetensors,probe-backfill
281007,78000,2,53450.7,2026-07-10T07:45:26,210.1,1225.7,2.5666,3.5469,2.7188,0.8203,0.9905,0.0095,0.9219,1.203,0.9897,0.7032;0.7037,21.732,65,20260630-mini-YkKk-resume2-replay-step78000.safetensors,probe-backfill
282007,79000,2,53722.9,2026-07-10T07:49:59,211.0,1225.7,2.5385,3.3594,2.4531,0.8906,0.99,0.01,0.9219,4.156,0.9897,0.7032;0.7037,21.48,67,20260630-mini-YkKk-resume2-replay-step79000.safetensors,probe-backfill
283007,80000,2,53994.8,2026-07-10T07:54:30,210.7,1263.96,2.4938,3.6406,2.7969,0.8281,0.9896,0.0104,0.9258,1.016,0.9897,0.7032;0.7037,22.328,66.5,20260630-mini-YkKk-resume2-replay-step80000.safetensors,probe-backfill
284007,81000,2,54266.8,2026-07-10T07:59:02,210.4,1289.25,2.4596,3.5156,2.6719,0.832,0.9903,0.0097,0.9258,1.852,0.9897,0.7032;0.7037,21.638,67,20260630-mini-YkKk-resume2-replay-step81000.safetensors,probe-backfill
285007,82000,2,54540.0,2026-07-10T08:03:36,210.5,1214.82,2.5288,3.5938,2.75,0.8281,0.9902,0.0098,0.9297,0.949,0.9897,0.7032;0.7037,21.301,68,20260630-mini-YkKk-resume2-replay-step82000.safetensors,probe-backfill
286007,83000,2,54812.2,2026-07-10T08:08:08,211.1,1288.22,2.521,3.2656,2.2031,1.0469,0.9897,0.0103,0.9297,6.969,0.9897,0.7032;0.7037,21.033,66.5,20260630-mini-YkKk-resume2-replay-step83000.safetensors,probe-backfill
287007,84000,2,55084.3,2026-07-10T08:12:40,211.3,1239.67,2.5862,3.4219,2.5625,0.8555,0.9897,0.0103,0.9336,2.344,0.9897,0.7032;0.7037,22.012,67.5,20260630-mini-YkKk-resume2-replay-step84000.safetensors,probe-backfill
288007,85000,2,55357.5,2026-07-10T08:17:13,210.4,1330.48,2.4206,3.4531,2.5781,0.8633,0.9905,0.0095,0.9375,2.469,0.9897,0.7032;0.7037,22.632,73,20260630-mini-YkKk-resume2-replay-step85000.safetensors,probe-backfill
289007,86000,2,55630.0,2026-07-10T08:21:46,211.7,1208.6,2.5902,3.4688,2.6562,0.8086,0.9907,0.0093,0.9375,1.461,0.9897,0.7032;0.7037,23.681,71.5,20260630-mini-YkKk-resume2-replay-step86000.safetensors,probe-backfill
290007,87000,2,55902.0,2026-07-10T08:26:18,212.8,1266.54,2.501,3.375,2.5,0.8711,0.9901,0.0099,0.9414,3.281,0.9897,0.7032;0.7037,22.319,68.5,20260630-mini-YkKk-resume2-replay-step87000.safetensors,probe-backfill
291007,88000,2,56174.0,2026-07-10T08:30:50,211.6,1195.63,2.6023,3.6094,2.7812,0.8125,0.9902,0.0098,0.9414,0.93,0.9897,0.7032;0.7037,22.916,69.5,20260630-mini-YkKk-resume2-replay-step88000.safetensors,probe-backfill
292007,89000,2,56447.5,2026-07-10T08:35:23,211.1,1246.39,2.5048,3.75,2.8438,0.8906,0.9908,0.0092,0.9414,4.188,0.9899,0.7032;0.7038,22.501,70.5,20260630-mini-YkKk-resume2-replay-step89000.safetensors,probe-backfill
293007,90000,2,56719.8,2026-07-10T08:39:55,212.1,1224.14,2.5934,3.6094,2.7812,0.8203,0.989,0.011,0.9453,1.062,0.9899,0.7032;0.7038,22.551,68,20260630-mini-YkKk-resume2-replay-step90000.safetensors,probe-backfill
294007,91000,2,56992.0,2026-07-10T08:44:28,210.8,1232.94,2.5186,3.625,2.7969,0.8164,0.9914,0.0086,0.9453,1.359,0.9899,0.7032;0.7038,22.122,71.5,20260630-mini-YkKk-resume2-replay-step91000.safetensors,probe-backfill
295007,92000,2,57265.2,2026-07-10T08:49:01,210.5,1250.01,2.5204,3.625,2.7812,0.8281,0.9906,0.0094,0.9453,0.926,0.9899,0.7032;0.7038,22.061,69,20260630-mini-YkKk-resume2-replay-step92000.safetensors,
