cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note,wall_sec,games_fed
722036,722036,2,514083.0,2026-08-26T17:23:24,695.4,1666,2.061,2.9059,1.9197,0.9862,0.9979,0.0008,,1.969,,,161.469,,,,,
723008,723008,2,,2026-08-26T17:34:50,,1667,2.061,2.8937,1.915,0.9787,,,,1.958,,,,,,,,
724014,724014,2,515477.0,2026-08-26T17:46:37,691.9,1656,2.076,2.8955,1.9077,0.9878,0.9995,0.0008,,2.058,,,161.611,,,,,
725036,725036,2,516205.0,2026-08-26T17:58:46,699.8,1677,2.064,2.8806,1.8994,0.9812,0.9993,0.0008,,2.046,,,161.625,,,,,
726006,726006,2,516933.0,2026-08-26T18:10:53,731.4,1678,2.066,2.883,1.9008,0.9822,0.9993,0.0008,,1.988,,,161.422,,,,,
727016,727016,2,517659.0,2026-08-26T18:23:00,706.1,1677,2.071,2.885,1.904,0.981,0.9995,0.0008,,1.957,,,161.5,,,,,
728027,728027,2,518385.0,2026-08-26T18:35:06,705.3,1670,2.069,2.9007,1.9093,0.9914,0.9995,0.0008,,2.059,,,161.462,,,,,
728958,728958,2,519051.0,2026-08-26T18:46:12,699.8,1681,2.106,2.9028,1.9106,0.9922,0.9996,0.0007,,2.132,,,161.391,,,,,
729966,729966,2,519778.0,2026-08-26T18:58:18,707.9,1679,2.103,2.9077,1.9112,0.9965,0.9994,0.0007,,2.041,,,161.338,,,,,
730982,730982,2,520506.0,2026-08-26T19:10:27,704.7,1679,2.108,2.9088,1.9085,1.0003,0.9995,0.0008,,2.065,,,161.309,,,,,
731998,731998,2,521234.0,2026-08-26T19:22:35,704.4,1661,2.128,2.8897,1.9009,0.9888,0.9994,0.0007,,2.162,,,161.24,,,,,
733011,733011,2,521962.0,2026-08-26T19:34:43,705.2,1668,2.089,2.9011,1.9079,0.9932,0.9995,0.0007,,2.163,,,161.221,,,,,
734022,734022,2,522690.0,2026-08-26T19:46:51,708.6,1669,2.093,2.8987,1.903,0.9957,0.9993,0.0007,,2.088,,,161.264,,,,,
735025,735025,2,523417.0,2026-08-26T19:58:58,711.1,1668,2.083,2.8988,1.9002,0.9986,0.9996,0.0007,,2.173,,,161.332,,,,,
736040,736040,2,524144.0,2026-08-26T20:11:05,701.6,1671,2.104,2.8964,1.9001,0.9963,0.9996,0.0008,,2.207,,,161.385,,,,,
736974,736974,2,524812.0,2026-08-26T20:22:13,701.1,1675,2.090,2.8978,1.9102,0.9876,0.9995,0.0007,,2.134,,,161.404,,,,,
737994,737994,2,525542.0,2026-08-26T20:34:23,703.2,1667,2.076,2.9031,1.9102,0.9929,0.9996,0.0007,,2.032,,,161.393,,,,,
739007,739007,2,526269.0,2026-08-26T20:46:30,707.5,1678,2.087,2.8988,1.9074,0.9914,0.9995,0.0007,,2.066,,,161.365,,,,,
740010,740010,2,526997.0,2026-08-26T20:58:37,715.0,1679,2.083,2.9164,1.916,1.0004,0.9996,0.0007,,2.214,,,161.361,,,,,
740987,740987,2,527726.0,2026-08-26T21:10:46,747.7,1682,2.076,2.904,1.9043,0.9997,0.9991,0.0007,,2.141,,,161.352,,,,,
742036,742036,2,528515.0,2026-08-26T21:23:56,739.4,1677,2.097,2.8999,1.9035,0.9964,0.9989,0.0008,,2.081,,,161.344,,,,,
742998,742998,2,529241.0,2026-08-26T21:36:02,740.8,1681,2.074,2.8879,1.8983,0.9896,0.9996,0.0008,,2.126,,,161.355,,,,,
743962,743962,2,529971.0,2026-08-26T21:48:11,743.3,1672,2.067,2.8941,1.9,0.9941,0.9996,0.0007,,2.387,,,161.344,,,,,
744997,744997,2,530760.0,2026-08-26T22:01:20,747.2,1667,2.066,2.8926,1.903,0.9896,0.9994,0.0007,,2.161,,,161.348,,,,,
746029,746029,2,531549.0,2026-08-26T22:14:29,747.3,1675,2.065,2.8919,1.8989,0.993,0.9956,0.0008,,2.127,,,161.355,,,,,
746992,746992,2,532276.0,2026-08-26T22:26:37,745.5,1673,2.063,2.8861,1.892,0.9941,0.9995,0.0007,,2.246,,,161.369,,,,,
748035,748035,2,533064.0,2026-08-26T22:39:45,740.3,1677,2.080,2.8875,1.8944,0.9931,0.9992,0.0007,,2.381,,,161.389,,,,,
749009,749009,2,533792.0,2026-08-26T22:51:53,732.5,1674,2.110,2.892,1.8987,0.9933,0.9995,0.0008,,2.244,,,161.363,,,,,
749972,749972,2,534520.0,2026-08-26T23:04:00,736.7,1673,2.101,2.8872,1.901,0.9862,0.9994,0.0007,,2.092,,,161.277,,,,,
751032,751032,2,535308.0,2026-08-26T23:17:09,726.1,1673,2.094,2.8887,1.8994,0.9893,0.9992,0.0007,,2.099,,,161.191,,,,,
751990,751990,2,536036.0,2026-08-26T23:29:16,734.8,1672,2.101,2.8947,1.8882,1.0065,0.9988,0.0008,,2.431,,,161.447,,,,,
752961,752961,2,536762.0,2026-08-26T23:41:23,733.2,1673,2.084,2.8954,1.8966,0.9988,0.9997,0.0008,,2.204,,,161.396,,,,,
754004,754004,2,537550.0,2026-08-26T23:54:31,743.6,1679,2.088,2.8888,1.8994,0.9894,0.9996,0.0007,,2.093,,,161.359,,,,,
754964,754964,2,538277.0,2026-08-27T00:06:38,740.7,1677,2.092,2.904,1.8983,1.0057,0.9992,0.0007,,2.218,,,161.34,,,,,
756004,756004,2,539064.0,2026-08-27T00:19:45,741.9,1677,2.099,2.911,1.9097,1.0013,0.9984,0.0007,,2.21,,,161.321,,,,,
757027,757027,2,539851.0,2026-08-27T00:32:52,739.6,1667,2.084,2.9093,1.9183,0.991,0.9996,0.0007,,2.051,,,161.246,,,,,
757990,757990,2,540577.0,2026-08-27T00:44:58,744.9,1667,2.085,2.8967,1.9102,0.9865,0.9994,0.0007,,1.98,,,161.235,,,,,
759023,759023,2,541366.0,2026-08-27T00:58:06,755.8,1665,2.084,2.8967,1.9068,0.9899,0.9997,0.0007,,1.968,,,161.275,,,,,
759969,759969,2,542093.0,2026-08-27T01:10:14,754.9,1652,2.099,2.8984,1.9034,0.995,0.9994,0.0007,,2.167,,,161.273,,,,,
761007,761007,2,542883.0,2026-08-27T01:23:24,745.7,1659,2.097,2.9156,1.9196,0.996,0.9992,0.0007,,2.084,,,161.345,,,,,
761968,761968,2,543612.0,2026-08-27T01:35:32,740.8,1656,2.090,2.924,1.9258,0.9982,0.9995,0.0007,,1.987,,,161.377,,,,,
763003,763003,2,544401.0,2026-08-27T01:48:42,747.6,1660,2.091,2.9209,1.924,0.9969,0.9993,0.0007,,2.04,,,161.404,,,,,
764012,764012,2,545189.0,2026-08-27T02:01:50,755.8,1658,2.108,2.9117,1.9061,1.0056,0.9992,0.0007,,2.432,,,161.712,,,,,
764966,764966,2,545919.0,2026-08-27T02:13:59,752.0,1664,2.083,2.8867,1.8983,0.9884,0.9994,0.0007,,2.194,,,161.898,,,,,
765992,765992,2,546706.0,2026-08-27T02:27:07,752.5,1663,2.084,2.9075,1.9173,0.9902,0.9992,0.0007,,2.019,,,161.94,,,,,
767025,767025,2,547496.0,2026-08-27T02:40:17,752.8,1659,2.093,2.9068,1.9145,0.9923,0.9993,0.0007,,2.042,,,161.958,,,,,
767972,767972,2,548221.0,2026-08-27T02:52:22,750.6,1659,2.131,2.9194,1.9169,1.0025,0.9972,0.0007,,2.138,,,161.967,,,,,
768999,768999,2,549008.0,2026-08-27T03:05:29,750.1,1661,2.137,2.9077,1.9122,0.9955,0.9996,0.0007,,2.061,,,161.998,,,,,
770026,770026,2,549795.0,2026-08-27T03:18:36,751.2,1659,2.130,2.9057,1.9085,0.9972,0.9993,0.0007,,2.021,,,162.0,,,,,
770983,770983,2,550523.0,2026-08-27T03:30:44,744.5,1664,2.124,2.9099,1.9106,0.9993,0.9995,0.0007,,2.047,,,162.0,,,,,
772012,772012,2,551311.0,2026-08-27T03:43:51,752.3,1648,2.139,2.9037,1.9091,0.9946,0.9996,0.0007,,2.155,,,162.0,,,,,
772988,772988,2,,2026-08-27T03:56:15,,1659,2.133,2.9067,1.9153,0.9914,,,,2.083,,,,,,,,
773992,773992,2,552825.0,2026-08-27T04:09:06,749.3,1663,2.136,2.9135,1.9194,0.9941,0.9995,0.0007,,2.01,,,162.0,,,,,
775020,775020,2,553613.0,2026-08-27T04:22:13,750.1,1662,2.141,2.907,1.9144,0.9926,0.9992,0.0008,,2.053,,,162.0,,,,,
775978,775978,2,554341.0,2026-08-27T04:34:22,749.4,1648,2.145,2.9024,1.9018,1.0006,0.9993,0.0008,,2.212,,,162.0,,,,,
777004,777004,2,555128.0,2026-08-27T04:47:29,754.3,1655,2.105,2.9143,1.9039,1.0104,0.9995,0.0008,,2.348,,,162.0,,,,,
778032,778032,2,555917.0,2026-08-27T05:00:38,759.5,1657,2.101,2.893,1.9026,0.9904,0.999,0.0008,,2.157,,,162.0,,,,,
778981,778981,2,556644.0,2026-08-27T05:12:44,752.5,1654,2.108,2.8926,1.8994,0.9932,0.9996,0.0008,,2.286,,,162.0,,,,,
780016,780016,2,557432.0,2026-08-27T05:25:52,743.0,1648,2.122,2.9079,1.9063,1.0016,0.999,0.0008,,2.463,,,161.998,,,,,
780966,780966,2,558158.0,2026-08-27T05:37:59,749.8,1657,2.115,2.9012,1.9023,0.9989,0.9996,0.0007,,2.328,,,161.996,,,,,
781993,781993,2,558945.0,2026-08-27T05:51:05,750.8,1659,2.106,2.9022,1.9062,0.996,0.9993,0.0007,,2.095,,,161.996,,,,,
783013,783013,2,559734.0,2026-08-27T06:04:15,760.1,1658,2.100,2.9006,1.9064,0.9942,0.9986,0.0007,,2.091,,,161.996,,,,,
783961,783961,2,560462.0,2026-08-27T06:16:23,755.2,1658,2.096,2.9038,1.8987,1.0051,0.9964,0.0007,,2.348,,,161.994,,,,,
784993,784993,2,561251.0,2026-08-27T06:29:31,752.9,1657,2.095,2.898,1.8961,1.0019,0.9991,0.0007,,2.261,,,161.969,,,,,
786020,786020,2,562039.0,2026-08-27T06:42:40,752.8,1656,2.099,2.9012,1.9042,0.997,0.9995,0.0007,,2.067,,,161.949,,,,,
786973,786973,2,562767.0,2026-08-27T06:54:48,747.5,1658,2.097,2.898,1.9018,0.9962,0.9995,0.0007,,2.085,,,161.92,,,,,
787992,787992,2,563555.0,2026-08-27T07:07:56,752.9,1653,2.130,2.8972,1.8972,1.0,0.9996,0.0007,,2.23,,,161.902,,,,,
789024,789024,2,564344.0,2026-08-27T07:21:05,745.1,1646,2.129,2.904,1.9018,1.0022,0.9992,0.0008,,2.132,,,161.814,,,,,
789971,789971,2,565072.0,2026-08-27T07:33:13,756.1,1649,2.137,2.9053,1.9056,0.9997,0.9993,0.0007,,2.093,,,161.807,,,,,
790997,790997,2,565861.0,2026-08-27T07:46:22,755.8,1647,2.133,2.8856,1.895,0.9906,0.9995,0.0007,,2.097,,,161.783,,,,,
792019,792019,2,566649.0,2026-08-27T07:59:30,763.9,1652,2.137,2.898,1.8981,0.9999,0.9995,0.0008,,2.307,,,161.742,,,,,
792961,792961,2,567378.0,2026-08-27T08:11:39,757.6,1655,2.105,2.895,1.8951,0.9999,0.9996,0.0007,,2.172,,,161.592,,,,,
793986,793986,2,568170.0,2026-08-27T08:24:50,757.4,1652,2.101,2.9008,1.9032,0.9976,0.9979,0.0007,,2.111,,,161.486,,,,,
795015,795015,2,568960.0,2026-08-27T08:38:01,757.6,1654,2.102,2.9014,1.8999,1.0015,0.9996,0.0007,,2.104,,,161.326,,,,,
796035,796035,2,569749.0,2026-08-27T08:51:10,760.7,1649,2.129,2.9069,1.909,0.9979,0.9993,0.0007,,2.196,,,161.172,,,,,
796967,796967,2,570478.0,2026-08-27T09:03:18,773.6,1660,2.138,2.9161,1.9126,1.0035,0.9988,0.0007,,2.136,,,161.055,,,,,
797962,797962,2,571265.0,2026-08-27T09:16:25,770.2,1655,2.138,2.9041,1.9088,0.9953,0.9991,0.0007,,2.104,,,161.012,,,,,
798989,798989,2,572054.0,2026-08-27T09:29:35,751.7,1654,2.141,2.9125,1.908,1.0045,0.9995,0.0007,,2.091,,,161.004,,,,,
800011,800011,2,572844.0,2026-08-27T09:42:45,757.6,1641,2.146,2.9035,1.9014,1.0021,0.9994,0.0007,,2.223,,,161.0,,,,,
800963,800963,2,573573.0,2026-08-27T09:54:53,748.1,1655,2.123,2.9094,1.9054,1.004,0.9996,0.0007,,2.187,,,161.0,,,,,
801973,801973,2,574361.0,2026-08-27T10:08:01,756.9,1658,2.114,2.9048,1.9052,0.9996,0.9996,0.0007,,2.1,,,161.0,,,,,
802998,802998,2,575150.0,2026-08-27T10:21:10,756.2,1654,2.118,2.913,1.9091,1.0039,0.9996,0.0007,,2.105,,,161.0,,,,,
804033,804033,2,575938.0,2026-08-27T10:34:19,747.0,1654,2.121,2.9167,1.9104,1.0063,0.9964,0.0007,,2.269,,,161.0,,,,,
804972,804972,2,576666.0,2026-08-27T10:46:27,758.1,1656,2.106,2.9108,1.9199,0.9909,0.9992,0.0007,,2.144,,,161.0,,,,,
806011,806011,2,577454.0,2026-08-27T10:59:35,748.4,1655,2.122,2.9299,1.9112,1.0187,0.9995,0.0007,,2.064,,,161.0,,,,,
807032,807032,2,578243.0,2026-08-27T11:12:43,758.4,1659,2.122,2.9198,1.9097,1.0101,0.999,0.0007,,2.015,,,161.0,,,,,
807993,807993,2,578971.0,2026-08-27T11:24:52,737.2,1645,2.128,2.9005,1.9033,0.9972,0.9994,0.0007,,2.157,,,161.0,,,,,
809032,809032,2,579759.0,2026-08-27T11:37:59,744.0,1652,2.116,2.9073,1.903,1.0043,0.9993,0.0007,,2.147,,,161.0,,,,,
809996,809996,2,580486.0,2026-08-27T11:50:06,736.8,1651,2.125,2.9148,1.9059,1.0089,0.9991,0.0007,,2.147,,,161.0,,,,,
811039,811039,2,581275.0,2026-08-27T12:03:16,746.5,1645,2.123,2.9113,1.9074,1.0039,0.9985,0.0007,,2.112,,,161.0,,,,,
811976,811976,2,582002.0,2026-08-27T12:15:23,764.1,1650,2.131,2.9095,1.911,0.9985,0.9996,0.0007,,2.168,,,161.0,,,,,
813004,813004,2,582790.0,2026-08-27T12:28:31,753.3,1658,2.108,2.9041,1.9074,0.9967,0.9992,0.0007,,2.113,,,161.0,,,,,
813967,813967,2,583518.0,2026-08-27T12:40:39,744.2,1658,2.106,2.9105,1.9095,1.001,0.9993,0.0007,,2.095,,,161.0,,,,,
815008,815008,2,584309.0,2026-08-27T12:53:50,744.9,1655,2.108,2.907,1.9016,1.0054,0.9996,0.0007,,2.216,,,161.0,,,,,
816032,816032,2,585097.0,2026-08-27T13:06:58,758.0,1658,2.107,2.9137,1.9056,1.0081,0.9994,0.0007,,2.222,,,161.0,,,,,
816983,816983,2,585825.0,2026-08-27T13:19:06,751.5,1656,2.114,2.9058,1.9082,0.9976,0.9993,0.0007,,2.123,,,161.0,,,,,
818014,818014,2,586614.0,2026-08-27T13:32:15,752.9,1654,2.124,2.9122,1.9107,1.0015,0.999,0.0007,,2.05,,,161.0,,,,,
818970,818970,2,587343.0,2026-08-27T13:44:23,754.0,1653,2.126,2.8972,1.9036,0.9936,0.9996,0.0007,,2.09,,,161.0,,,,,
820000,820000,2,588131.0,2026-08-27T13:57:32,756.5,1664,2.126,2.9165,1.9057,1.0108,0.9995,0.0007,,2.257,,,161.0,,,,,
821018,821018,2,588920.0,2026-08-27T14:10:41,757.8,1657,2.141,2.9137,1.9117,1.002,0.9989,0.0007,,2.214,,,161.0,,,,,
821969,821969,2,589649.0,2026-08-27T14:22:50,762.6,1653,2.155,2.9118,1.9054,1.0064,0.9995,0.0007,,2.185,,,161.0,,,,,
822986,822986,2,590439.0,2026-08-27T14:36:00,763.0,1659,2.150,2.9059,1.9057,1.0002,0.9995,0.0007,,2.177,,,161.0,,,,,
824012,824012,2,591227.0,2026-08-27T14:49:07,753.0,1653,2.114,2.9196,1.899,1.0206,0.9995,0.0007,,2.586,,,161.0,,,,,
825037,825037,2,592014.0,2026-08-27T15:02:15,764.2,1645,2.148,2.908,1.9034,1.0046,0.9953,0.0008,,2.48,,,161.0,,,,,
825995,825995,2,592743.0,2026-08-27T15:14:24,744.4,1651,2.148,2.9016,1.9058,0.9958,0.9995,0.0007,,2.169,,,161.0,,,,,
827034,827034,2,593533.0,2026-08-27T15:27:33,750.6,1648,2.124,2.9021,1.9079,0.9942,0.9997,0.0007,,2.305,,,160.998,,,,,
827985,827985,2,594261.0,2026-08-27T15:39:41,756.0,1626,2.180,2.9178,1.9082,1.0096,0.9994,0.0008,,2.599,,,160.992,,,,,
829027,829027,2,595049.0,2026-08-27T15:52:50,751.5,1656,2.140,2.9133,1.9087,1.0046,0.9991,0.0008,,2.321,,,160.988,,,,,
829978,829978,2,595776.0,2026-08-27T16:04:57,761.3,1650,2.145,2.8945,1.9019,0.9926,0.9994,0.0008,,2.114,,,160.984,,,,,
831028,831028,2,596565.0,2026-08-27T16:18:05,744.5,1655,2.143,2.9152,1.9098,1.0054,0.9995,0.0008,,2.208,,,160.971,,,,,
831993,831993,2,597292.0,2026-08-27T16:30:13,744.2,1651,2.131,2.9137,1.9117,1.002,0.9993,0.0007,,2.371,,,160.936,,,,,
832960,832960,2,598019.0,2026-08-27T16:42:20,737.1,1662,2.122,2.919,1.9144,1.0046,0.9994,0.0007,,2.443,,,160.83,,,,,
834010,834010,2,598809.0,2026-08-27T16:55:30,744.7,1659,2.130,2.9199,1.9044,1.0155,0.9991,0.0007,,2.209,,,160.693,,,,,
834960,834960,2,599536.0,2026-08-27T17:07:36,758.7,1657,2.127,2.916,1.9099,1.0061,0.9992,0.0007,,2.302,,,160.572,,,,,
836001,836001,2,600323.0,2026-08-27T17:20:44,744.4,1661,2.109,2.8994,1.8995,0.9999,0.9993,0.0007,,2.388,,,160.418,,,,,
836972,836972,2,601052.0,2026-08-27T17:32:52,740.5,1645,2.115,2.9049,1.9095,0.9954,0.9992,0.0007,,2.17,,,160.271,,,,,
838030,838030,2,601841.0,2026-08-27T17:46:02,742.5,1653,2.112,2.9051,1.9107,0.9944,0.9992,0.0007,,2.077,,,160.182,,,,,
839000,839000,2,602569.0,2026-08-27T17:58:09,739.7,1655,2.105,2.9068,1.9111,0.9957,0.9995,0.0007,,2.07,,,160.135,,,,,
839968,839968,2,603296.0,2026-08-27T18:10:17,735.6,1645,2.139,2.9044,1.9097,0.9947,0.9991,0.0007,,2.192,,,160.064,,,,,
841021,841021,2,604084.0,2026-08-27T18:23:24,738.9,1653,2.144,2.9011,1.9083,0.9928,0.9996,0.0007,,2.104,,,160.021,,,,,
841997,841997,2,604813.0,2026-08-27T18:35:34,736.8,1648,2.139,2.9081,1.9084,0.9997,0.9988,0.0007,,2.033,,,160.008,,,,,
842965,842965,2,605542.0,2026-08-27T18:47:42,739.9,1652,2.143,2.9043,1.9094,0.9949,0.9996,0.0007,,2.051,,,160.002,,,,,
844014,844014,2,606331.0,2026-08-27T19:00:52,744.4,1645,2.140,2.9041,1.907,0.9971,0.9995,0.0007,,2.223,,,160.0,,,,,
844978,844978,2,607059.0,2026-08-27T19:12:59,740.2,1649,2.131,2.9082,1.9064,1.0018,0.9995,0.0007,,2.125,,,160.002,,,,,
846020,846020,2,607847.0,2026-08-27T19:26:08,749.0,1647,2.131,2.9006,1.9052,0.9954,0.9994,0.0007,,2.1,,,160.002,,,,,
846979,846979,2,608575.0,2026-08-27T19:38:16,745.0,1648,2.140,2.9039,1.9048,0.9991,0.9991,0.0007,,2.161,,,160.002,,,,,
848023,848023,2,609362.0,2026-08-27T19:51:23,736.9,1649,2.151,2.9031,1.9028,1.0003,0.9996,0.0007,,2.302,,,160.002,,,,,
848984,848984,2,610091.0,2026-08-27T20:03:31,744.4,1645,2.138,2.9094,1.9086,1.0008,0.9994,0.0007,,2.195,,,160.002,,,,,
850031,850031,2,610881.0,2026-08-27T20:16:41,733.3,1645,2.138,2.9006,1.9031,0.9975,0.9994,0.0007,,2.077,,,160.002,,,,,
850981,850981,2,611609.0,2026-08-27T20:28:49,739.9,1647,2.144,2.8966,1.9011,0.9955,0.9996,0.0007,,2.037,,,160.0,,,,,
852032,852032,2,612397.0,2026-08-27T20:41:58,736.8,1642,2.156,2.8944,1.8987,0.9957,0.9994,0.0007,,2.08,,,160.0,,,,,
853008,853008,2,613124.0,2026-08-27T20:54:04,734.2,1653,2.137,2.9046,1.9129,0.9917,0.999,0.0007,,2.065,,,160.0,,,,,
853976,853976,2,613851.0,2026-08-27T21:06:12,740.1,1653,2.137,2.9,1.9038,0.9962,0.9994,0.0007,,2.025,,,160.0,,,,,
855034,855034,2,614638.0,2026-08-27T21:19:19,732.1,1651,2.136,2.8976,1.9045,0.9931,0.999,0.0007,,2.016,,,160.0,,,,,
856007,856007,2,615365.0,2026-08-27T21:31:25,732.1,1646,2.147,2.9013,1.9017,0.9996,0.9971,0.0007,,2.117,,,160.002,,,,,
856986,856986,2,616091.0,2026-08-27T21:43:32,726.0,1647,2.158,2.9066,1.9064,1.0002,0.9995,0.0007,,2.15,,,160.002,,,,,
857962,857962,2,616819.0,2026-08-27T21:55:40,732.8,1642,2.157,2.9056,1.9067,0.9989,0.9992,0.0007,,2.069,,,160.002,,,,,
859013,859013,2,617606.0,2026-08-27T22:08:47,737.2,1646,2.152,2.9154,1.9099,1.0055,0.9996,0.0007,,2.105,,,160.004,,,,,
860000,860000,2,618334.0,2026-08-27T22:20:55,727.0,1657,2.143,2.8968,1.9004,0.9964,0.9995,0.0007,,2.176,,,160.004,,,,,
860980,860980,2,619063.0,2026-08-27T22:33:03,729.5,1656,2.137,2.8913,1.8913,1.0,0.9995,0.0007,,2.177,,,160.002,,,,,
861966,861966,2,619791.0,2026-08-27T22:45:11,725.7,1657,2.134,2.8898,1.8953,0.9945,0.9994,0.0007,,2.114,,,160.002,,,,,
863032,863032,2,620580.0,2026-08-27T22:58:20,726.4,1651,2.131,2.8997,1.8985,1.0012,0.9995,0.0007,,2.127,,,160.002,,,,,
864017,864017,2,621307.0,2026-08-27T23:10:28,723.9,1650,2.136,2.9082,1.9032,1.005,0.9995,0.0007,,2.199,,,160.0,,,,,
865001,865001,2,622035.0,2026-08-27T23:22:35,724.5,1645,2.142,2.901,1.9048,0.9962,0.9996,0.0007,,2.106,,,160.0,,,,,
865984,865984,2,622762.0,2026-08-27T23:34:42,724.7,1645,2.145,2.9056,1.9087,0.9969,0.9978,0.0007,,2.109,,,160.0,,,,,
866976,866976,2,623488.0,2026-08-27T23:46:49,721.6,1648,2.140,2.8928,1.9024,0.9904,0.9993,0.0007,,2.175,,,160.0,,,,,
867960,867960,2,624213.0,2026-08-27T23:58:54,724.2,1646,2.153,2.913,1.8993,1.0137,0.9991,0.0007,,2.502,,,160.0,,,,,
869027,869027,2,625001.0,2026-08-28T00:12:01,728.3,1646,2.120,2.9054,1.9062,0.9992,0.9993,0.0008,,2.2,,,160.002,,,,,
870004,870004,2,625729.0,2026-08-28T00:24:09,728.5,1646,2.135,2.8988,1.9047,0.9941,0.9996,0.0008,,2.085,,,160.002,,,,,
870981,870981,2,626455.0,2026-08-28T00:36:16,726.9,1644,2.117,2.9094,1.9119,0.9975,0.9995,0.0008,,2.212,,,160.002,,,,,
872033,872033,2,627243.0,2026-08-28T00:49:24,734.0,1648,2.152,2.9017,1.8963,1.0054,0.9991,0.0008,,2.373,,,160.002,,,,,
873007,873007,2,627971.0,2026-08-28T01:01:32,733.4,1643,2.135,2.8983,1.9024,0.9959,0.9995,0.0007,,2.216,,,160.002,,,,,
873969,873969,2,628700.0,2026-08-28T01:13:41,748.3,1645,2.140,2.9066,1.9057,1.0009,0.9993,0.0008,,2.161,,,159.998,,,,,
875017,875017,2,629490.0,2026-08-28T01:26:51,738.6,1645,2.147,2.8964,1.9019,0.9945,0.9995,0.0007,,2.222,,,159.998,,,,,
875993,875993,2,630220.0,2026-08-28T01:39:00,737.2,1641,2.120,2.9117,1.9075,1.0042,0.9995,0.0007,,2.381,,,159.998,,,,,
876962,876962,2,630949.0,2026-08-28T01:51:10,739.5,1638,2.129,2.9076,1.9062,1.0014,0.9996,0.0008,,2.183,,,159.996,,,,,
878015,878015,2,631740.0,2026-08-28T02:04:21,734.0,1644,2.130,2.8972,1.905,0.9922,0.9995,0.0008,,2.121,,,159.982,,,,,
878974,878974,2,632466.0,2026-08-28T02:16:27,741.3,1643,2.139,2.8983,1.903,0.9953,0.9995,0.0008,,2.146,,,159.975,,,,,
880024,880024,2,633256.0,2026-08-28T02:29:37,742.9,1648,2.152,2.8945,1.899,0.9955,0.9995,0.0007,,2.248,,,159.967,,,,,
880988,880988,2,633984.0,2026-08-28T02:41:45,741.8,1655,2.112,2.9193,1.9224,0.9969,0.9997,0.0007,,2.157,,,159.939,,,,,
882019,882019,2,634773.0,2026-08-28T02:54:53,761.3,1650,2.112,2.909,1.9176,0.9914,0.999,0.0007,,2.083,,,159.908,,,,,
883000,883000,2,635563.0,2026-08-28T03:08:03,796.1,1653,2.111,2.9126,1.9176,0.995,0.9995,0.0007,,2.079,,,159.859,,,,,
883988,883988,2,636352.0,2026-08-28T03:21:12,780.4,1636,2.139,2.9,1.9005,0.9995,0.9988,0.0008,,2.263,,,159.82,,,,,
884973,884973,2,637142.0,2026-08-28T03:34:23,788.0,1640,2.125,2.8969,1.9043,0.9926,0.9994,0.0007,,2.158,,,159.734,,,,,
886038,886038,2,637994.0,2026-08-28T03:48:34,783.9,1642,2.124,2.8958,1.9052,0.9906,0.9995,0.0007,,2.065,,,159.605,,,,,
887027,887027,2,638782.0,2026-08-28T04:01:42,785.6,1642,2.137,2.9032,1.9068,0.9964,0.9995,0.0007,,2.09,,,159.48,,,,,
888005,888005,2,639570.0,2026-08-28T04:14:51,788.8,1649,2.147,2.9069,1.9072,0.9997,0.9994,0.0007,,2.134,,,159.371,,,,,
888991,888991,2,640358.0,2026-08-28T04:27:59,786.2,1641,2.138,2.9037,1.9099,0.9938,0.9997,0.0007,,2.13,,,159.234,,,,,
889979,889979,2,641145.0,2026-08-28T04:41:05,782.3,1642,2.141,2.896,1.9025,0.9935,0.9997,0.0007,,2.033,,,159.125,,,,,
890971,890971,2,641931.0,2026-08-28T04:54:12,782.0,1644,2.148,2.8984,1.9066,0.9918,0.9995,0.0007,,2.05,,,159.078,,,,,
892030,892030,2,642780.0,2026-08-28T05:08:20,791.2,1633,2.161,2.9083,1.9092,0.9991,0.9993,0.0007,,2.16,,,159.039,,,,,
893021,893021,2,643567.0,2026-08-28T05:21:28,776.4,1645,2.147,2.9037,1.9077,0.996,0.9996,0.0007,,2.185,,,159.02,,,,,
894012,894012,2,644356.0,2026-08-28T05:34:36,781.9,1643,2.154,2.9102,1.9098,1.0004,0.9996,0.0007,,2.128,,,159.018,,,,,
895008,895008,2,645145.0,2026-08-28T05:47:46,776.0,1644,2.149,2.896,1.9092,0.9868,0.9996,0.0007,,2.105,,,159.025,,,,,
895996,895996,2,645931.0,2026-08-28T06:00:52,782.7,1640,2.149,2.8964,1.8987,0.9977,0.9996,0.0007,,2.214,,,159.029,,,,,
896981,896981,2,646720.0,2026-08-28T06:14:00,785.2,1645,2.171,2.9005,1.8979,1.0026,0.9992,0.0007,,2.247,,,159.051,,,,,
897971,897971,2,647507.0,2026-08-28T06:27:08,782.6,1650,2.164,2.9048,1.9034,1.0014,0.9996,0.0007,,2.161,,,159.09,,,,,
899035,899035,2,648356.0,2026-08-28T06:41:16,783.4,1647,2.163,2.9007,1.9016,0.9991,0.9977,0.0007,,2.107,,,159.117,,,,,
900026,900026,2,649144.0,2026-08-28T06:54:25,784.1,1650,2.145,2.9015,1.9006,1.0009,0.9996,0.0007,,2.271,,,159.113,,,,,
