cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note
287000,232000,1,97882.5,2026-07-09T21:42:47,278.6,1462.57,2.2428,3.6719,2.6406,1.0312,0.9965,0.0035,0.4043,2.5,0.9904,0.9952,13.949,25,20260629-mini1b-Coxw-resume-replay-step232000.safetensors,probe-backfill
288000,233000,1,98213.6,2026-07-09T21:48:18,279.0,1454.35,2.2236,3.625,2.6406,0.9844,0.9962,0.0038,0.4043,1.812,0.9904,0.9952,13.933,25.5,20260629-mini1b-Coxw-resume-replay-step233000.safetensors,probe-backfill
289000,234000,1,98544.0,2026-07-09T21:53:49,280.8,1443.06,2.2722,3.3125,2.25,1.0547,0.9964,0.0036,0.4062,5.312,0.9904,0.9952,13.85,26.625,20260629-mini1b-Coxw-resume-replay-step234000.safetensors,probe-backfill
290000,235000,1,98873.8,2026-07-09T21:59:19,278.8,1438.44,2.2633,3.6875,2.5938,1.0938,0.9958,0.0042,0.4062,3.797,0.9904,0.9952,13.776,25.375,20260629-mini1b-Coxw-resume-replay-step235000.safetensors,probe-backfill
291000,236000,1,99203.4,2026-07-09T22:04:48,278.4,1441.01,2.2284,3.8125,2.6094,1.2031,0.9963,0.0037,0.4082,6.25,0.9904,0.9952,14.068,26.75,20260629-mini1b-Coxw-resume-replay-step236000.safetensors,probe-backfill
292000,237000,1,99534.4,2026-07-09T22:10:19,278.9,1477.45,2.2183,4.0,2.5625,1.4453,0.9962,0.0038,0.4082,7.906,0.9904,0.9952,14.032,26.375,20260629-mini1b-Coxw-resume-replay-step237000.safetensors,probe-backfill
293000,238000,1,99864.2,2026-07-09T22:15:49,278.7,1452.81,2.2056,4.125,2.5469,1.5625,0.9962,0.0038,0.4102,11.375,0.9904,0.9952,13.885,26.75,20260629-mini1b-Coxw-resume-replay-step238000.safetensors,probe-backfill
294000,239000,1,100194.1,2026-07-09T22:21:19,278.6,1454.35,2.247,3.7344,2.6875,1.0391,0.9959,0.0041,0.4102,2.953,0.9904,0.9952,13.878,25.875,20260629-mini1b-Coxw-resume-replay-step239000.safetensors,probe-backfill
295000,240000,1,100524.1,2026-07-09T22:26:49,278.3,1454.87,2.2287,4.0,2.6562,1.3516,0.9968,0.0032,0.4102,7.938,0.9904,0.9952,13.815,26.625,20260629-mini1b-Coxw-resume-replay-step240000.safetensors,probe-backfill
296000,241000,1,100855.6,2026-07-09T22:32:20,278.7,1429.71,2.2582,3.5469,2.5625,0.9883,0.9963,0.0037,0.4121,0.914,0.9904,0.9952,13.774,27.875,20260629-mini1b-Coxw-resume-replay-step241000.safetensors,probe-backfill
297000,242000,1,101185.3,2026-07-09T22:37:50,278.7,1457.43,2.2075,3.625,2.5781,1.0391,0.9964,0.0036,0.4121,3.219,0.9904,0.9952,13.975,28.25,20260629-mini1b-Coxw-resume-replay-step242000.safetensors,probe-backfill
298000,243000,1,101515.6,2026-07-09T22:43:20,278.0,1472.83,2.2394,3.4375,2.3281,1.1016,0.9957,0.0043,0.4141,3.703,0.9904,0.9952,13.783,25.625,20260629-mini1b-Coxw-resume-replay-step243000.safetensors,probe-backfill
299000,244000,1,101846.7,2026-07-09T22:48:51,277.9,1442.55,2.2181,3.7969,2.625,1.1641,0.9966,0.0034,0.4141,5.438,0.9904,0.9952,13.882,27,20260629-mini1b-Coxw-resume-replay-step244000.safetensors,probe-backfill
300000,245000,1,102177.0,2026-07-09T22:54:22,280.1,1481.56,2.2286,3.375,2.1094,1.2578,0.9957,0.0043,0.416,9.0,0.9904,0.9952,13.734,26.625,20260629-mini1b-Coxw-resume-replay-step245000.safetensors,probe-backfill
301000,246000,1,102506.6,2026-07-09T22:59:51,278.8,1424.06,2.2919,3.4375,2.4688,0.957,0.9958,0.0042,0.416,1.75,0.9904,0.9952,13.738,26.625,20260629-mini1b-Coxw-resume-replay-step246000.safetensors,probe-backfill
302000,247000,1,102836.5,2026-07-09T23:05:21,278.7,1450.25,2.2557,3.4531,2.375,1.0781,0.9965,0.0035,0.416,3.328,0.9904,0.9952,14.0,29.25,20260629-mini1b-Coxw-resume-replay-step247000.safetensors,probe-backfill
303000,248000,1,103167.7,2026-07-09T23:10:52,279.3,1468.21,2.2055,3.6562,2.6094,1.0391,0.9962,0.0038,0.418,1.508,0.9907,0.9954,13.764,27.25,20260629-mini1b-Coxw-resume-replay-step248000.safetensors,probe-backfill
304000,249000,1,103498.0,2026-07-09T23:16:23,280.1,1418.93,2.2666,3.4531,2.2344,1.2188,0.9962,0.0038,0.418,7.0,0.9907,0.9954,13.732,26.25,20260629-mini1b-Coxw-resume-replay-step249000.safetensors,probe-backfill
305000,250000,1,103828.1,2026-07-09T23:21:53,279.5,1454.35,2.2515,3.5625,2.5625,1.0,0.9962,0.0038,0.4199,1.93,0.9907,0.9954,13.856,27.375,20260629-mini1b-Coxw-resume-replay-step250000.safetensors,probe-backfill
306000,251000,1,104158.9,2026-07-09T23:27:24,278.6,1468.21,2.2002,3.5625,2.5625,1.0,0.9962,0.0038,0.4199,1.516,0.9907,0.9954,13.796,27,20260629-mini1b-Coxw-resume-replay-step251000.safetensors,probe-backfill
307000,252000,1,104489.1,2026-07-09T23:32:54,278.4,1439.47,2.2509,3.5625,2.5625,0.9922,0.9967,0.0033,0.4219,1.758,0.9907,0.9954,13.93,27.875,20260629-mini1b-Coxw-resume-replay-step252000.safetensors,probe-backfill
308000,253000,1,104818.4,2026-07-09T23:38:23,278.6,1454.87,2.2333,3.5781,2.6094,0.9609,0.9963,0.0037,0.4219,1.898,0.9907,0.9954,13.618,26.25,20260629-mini1b-Coxw-resume-replay-step253000.safetensors,probe-backfill
309000,254000,1,105146.9,2026-07-09T23:43:52,276.7,1456.92,2.2262,3.6406,2.6094,1.0234,0.9965,0.0035,0.4238,2.094,0.9907,0.9954,13.714,25.25,20260629-mini1b-Coxw-resume-replay-step254000.safetensors,probe-backfill
310000,255000,1,105475.8,2026-07-09T23:49:21,276.1,1456.41,2.2409,3.6094,2.6094,0.9961,0.9965,0.0035,0.4238,1.117,0.9907,0.9954,13.782,28,20260629-mini1b-Coxw-resume-replay-step255000.safetensors,probe-backfill
311000,256000,1,105804.6,2026-07-09T23:54:49,277.0,1464.11,2.2497,3.625,2.6406,0.9883,0.9966,0.0034,0.4258,1.352,0.9907,0.9954,13.734,26.125,20260629-mini1b-Coxw-resume-replay-step256000.safetensors,probe-backfill
312000,257000,1,106133.1,2026-07-10T00:00:18,277.1,1467.19,2.2434,3.6094,2.5938,1.0156,0.9964,0.0036,0.4258,1.516,0.9907,0.9954,13.589,24.375,20260629-mini1b-Coxw-resume-replay-step257000.safetensors,probe-backfill
313000,258000,1,106463.1,2026-07-10T00:05:48,278.9,1421.49,2.2678,3.375,2.3438,1.0234,0.996,0.004,0.4277,4.969,0.9907,0.9954,13.731,26.25,20260629-mini1b-Coxw-resume-replay-step258000.safetensors,probe-backfill
314000,259000,1,106791.7,2026-07-10T00:11:16,276.0,1440.49,2.2094,3.5781,2.5625,1.0156,0.9962,0.0038,0.4277,2.047,0.9907,0.9954,13.827,27.25,20260629-mini1b-Coxw-resume-replay-step259000.safetensors,probe-backfill
315000,260000,1,107120.6,2026-07-10T00:16:45,277.1,1454.35,2.244,3.6406,2.6094,1.0312,0.9966,0.0034,0.4297,1.312,0.9907,0.9954,13.723,26.625,20260629-mini1b-Coxw-resume-replay-step260000.safetensors,probe-backfill
316000,261000,1,107449.6,2026-07-10T00:22:14,277.1,1472.32,2.2318,3.5469,2.5781,0.957,0.9958,0.0042,0.4297,1.312,0.9907,0.9954,13.727,24.5,20260629-mini1b-Coxw-resume-replay-step261000.safetensors,probe-backfill
317000,262000,1,107779.8,2026-07-10T00:27:45,277.7,1467.19,2.2232,3.5156,2.3438,1.1719,0.9966,0.0034,0.4316,4.906,0.9907,0.9954,13.9,27.375,20260629-mini1b-Coxw-resume-replay-step262000.safetensors,probe-backfill
318000,263000,1,108108.7,2026-07-10T00:33:13,277.7,1462.05,2.2522,3.5,2.5469,0.957,0.9968,0.0032,0.4316,2.094,0.9907,0.9954,13.737,26.875,20260629-mini1b-Coxw-resume-replay-step263000.safetensors,probe-backfill
319000,264000,1,108437.7,2026-07-10T00:38:42,277.6,1431.76,2.2681,3.3594,2.1875,1.1719,0.9961,0.0039,0.4316,5.719,0.9907,0.9954,13.624,26.875,20260629-mini1b-Coxw-resume-replay-step264000.safetensors,probe-backfill
320000,265000,1,108767.5,2026-07-10T00:44:12,277.5,1444.09,2.2304,3.5469,2.5469,0.9922,0.9968,0.0032,0.4336,1.781,0.9907,0.9954,13.62,26.25,20260629-mini1b-Coxw-resume-replay-step265000.safetensors,
