cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note
50000,50000,0,34551.7,,760.2,994.1,3.1311,1.9922,1.625,0.3633,,,,3.281,,,,,,
51000,51000,0,35228.7,,783.9,1077.0,2.9359,1.5703,1.2109,0.3535,,,,2.438,,,,,,
52000,52000,0,35906.7,,732.9,1041.1,2.9825,1.6719,1.3281,0.3398,,,,1.617,,,,,,
53000,53000,0,36584.7,,740.8,1016.6,2.9898,1.5938,1.25,0.3398,,,,1.547,,,,,,
54000,54000,0,37260.7,,786.0,1044.3,2.9805,1.7266,1.375,0.3477,,,,1.586,,,,,,
55000,55000,0,37943.7,,750.8,1074.9,2.8965,1.5625,1.1719,0.3867,,,,3.469,,,,,,
56000,56000,0,38622.7,,786.8,1028.3,2.9918,1.6406,1.3047,0.3301,,,,1.031,,,,,,
57000,57000,0,39301.7,,806.6,1064.9,2.9316,1.8516,1.4844,0.3633,,,,2.0,,,,,,
58000,58000,0,39977.7,,746.0,1061.2,2.9222,1.6328,1.2422,0.3809,,,,2.672,,,,,,
59000,59000,0,40652.7,,777.0,1051.2,2.9386,1.8125,1.4453,0.3594,,,,1.594,,,,,,
60000,60000,0,41328.7,,761.1,1068.6,2.9012,1.7422,1.3594,0.375,,,,1.789,,,,,,
61000,61000,0,42004.7,,792.4,1024.6,2.9711,1.8281,1.4531,0.3652,,,,2.125,,,,,,
62000,62000,0,42679.7,,746.7,1080.2,2.9030,1.9844,1.6094,0.3652,,,,2.578,,,,,,
63000,63000,0,43357.7,,760.7,1010.2,3.0858,1.9766,1.5703,0.3984,,,,3.141,,,,,,
64000,64000,0,44038.7,,835.1,1052.8,2.8997,1.7422,1.3828,0.3535,,,,1.141,,,,,,
65000,65000,0,44719.7,,802.6,1054.9,2.9407,1.9062,1.5391,0.3613,,,,2.25,,,,,,
66000,66000,0,45405.7,,847.1,1058.6,2.9170,1.8047,1.4219,0.3809,,,,1.719,,,,,,
67000,67000,0,46092.7,,815.1,1101.2,2.8375,1.6562,1.2891,0.3613,,,,1.609,,,,,,
68000,68000,0,46778.7,,827.0,1057.5,2.9383,1.7344,1.3594,0.3672,,,,1.625,,,,,,
69000,69000,0,47466.7,,778.7,1095.5,2.8380,1.5234,1.1797,0.3359,,,,1.352,,,,,,
70000,70000,0,48152.7,,777.6,1062.3,2.9384,1.8828,1.4844,0.3887,,,,3.172,,,,,,
71000,71000,0,48842.7,,845.6,1026.7,2.9928,1.6875,1.2969,0.3848,,,,1.555,,,,,,
72000,72000,0,49532.7,,757.1,1044.8,2.9567,1.6484,1.25,0.3926,,,,2.625,,,,,,
73000,73000,0,50222.7,,786.5,1074.9,2.9098,1.5938,1.2031,0.3828,,,,2.344,,,,,,
74000,74000,0,50910.7,,790.4,1049.6,2.9374,1.6875,1.3516,0.3301,,,,1.156,,,,,,
75000,75000,0,51602.7,,757.5,1053.3,2.9597,1.7422,1.375,0.3613,,,,1.195,,,,,,
76000,76000,0,52296.7,,859.2,1072.8,2.8694,1.9531,1.5312,0.4141,,,,3.484,,,,,,
