step,pElo,nll
21352,627.885,3.76833
21376,625.597,3.77984
21402,609.291,3.80617
21426,619.447,3.77794
21452,615.566,3.7545
21476,626.361,3.70145
21502,620.22,3.74453
21526,608.501,3.80981
21552,602.134,3.8
21575,617.122,3.76777
21601,610.867,3.80661
21625,617.898,3.81827
21651,640.663,3.78747
21677,636.188,3.79455
21701,629.404,3.80425
21727,628.645,3.80815
21750,633.183,3.792
21776,636.936,3.79458
21802,638.43,3.82975
21827,643.626,3.77855
21851,640.663,3.76538
21877,639.175,3.79469
21900,642.887,3.79004
21927,634.688,3.80176
21950,648.042,3.80668
21976,632.43,3.83215
22002,630.919,3.81763
22025,625.597,3.79132
22051,620.992,3.79808
22077,629.404,3.81504
22101,620.22,3.83211
22126,630.162,3.79903
22151,623.3,3.8547
22176,616.344,3.85131
22200,617.898,3.83188
22226,617.122,3.84299
22251,622.532,3.81527
22276,621.762,3.81606
22301,622.532,3.83358
22326,633.183,3.81127
22351,613.222,3.80216
22376,613.222,3.83089
22401,625.597,3.81273
22426,620.22,3.83312
22451,629.404,3.81005
22475,620.992,3.8386
22502,629.404,3.81234
22526,629.404,3.8087
22552,626.361,3.82004
22578,636.188,3.78409
22601,629.404,3.85499
22627,623.3,3.84402
22651,620.992,3.86383
22677,626.361,3.84153
22701,622.532,3.82884
22727,627.885,3.83553
22751,624.067,3.83514
22776,625.597,3.85042
22801,627.885,3.79384
22825,628.645,3.80841
22851,629.404,3.84471
22876,632.43,3.83097
22901,633.183,3.85958
22927,619.447,3.8374
22951,620.992,3.84311
22976,633.183,3.85699
23000,629.404,3.87407
23026,633.936,3.8556
23051,636.188,3.83741
23077,625.597,3.85157
23101,614.786,3.84741
23127,614.786,3.9058
23151,626.361,3.93992
23176,621.762,3.86436
23202,622.532,3.79772
23227,620.22,3.76545
23251,629.404,3.75477
23276,633.936,3.74595
23301,627.885,3.7856
23326,622.532,3.79341
23351,611.653,3.8269
23375,620.22,3.7767
23401,615.566,3.80958
23427,638.43,3.74098
23451,626.361,3.73288
23476,633.183,3.76384
23502,628.645,3.756
23527,632.43,3.75535
23552,630.919,3.76489
23576,608.501,3.78449
23602,627.885,3.78259
23626,619.447,3.80411
23651,621.762,3.79001
23675,621.762,3.77743
23701,629.404,3.81191
23726,622.532,3.77816
23752,630.919,3.76283
23777,625.597,3.79469
23801,630.919,3.79488
23827,626.361,3.80769
23852,613.222,3.81847
23876,627.885,3.81173
23901,613.222,3.83421
23926,631.675,3.8068
23952,616.344,3.84039
23978,629.404,3.81944
24001,611.653,3.8758
24026,620.22,3.86131
24051,617.122,3.8625
24076,630.162,3.81005
24102,619.447,3.85225
24125,617.122,3.87506
24153,627.123,3.83804
24177,620.22,3.82361
24202,634.688,3.80822
24226,624.833,3.85514
24252,624.067,3.83476
24276,621.762,3.86704
24301,625.597,3.81121
24326,633.183,3.79871
24351,629.404,3.80114
24377,624.067,3.84631
24402,619.447,3.84993
24426,627.885,3.82896
24452,629.404,3.84988
24476,630.162,3.85761
24502,635.438,3.81091
24528,620.992,3.87546
24551,624.067,3.85658
24576,618.674,3.86148
24601,624.833,3.81328
24625,607.71,3.87684
24651,622.532,3.89769
24677,632.43,3.85749
24701,643.626,3.83541
24727,642.146,3.87228
24752,629.404,3.82308
24777,626.361,3.84927
24801,644.364,3.74195
24826,642.887,3.71031
24851,644.364,3.72138
24876,654.601,3.71767
24901,637.683,3.77597
24926,640.663,3.81192
24951,641.405,3.79922
24976,624.067,3.96105
25002,620.22,4.03386
25027,630.162,3.98612
25051,624.067,3.92614
25076,632.43,3.87676
25101,634.688,3.8459
25126,638.43,3.80917
25151,622.532,3.8231
25176,632.43,3.7994
25201,634.688,3.79262
25226,640.663,3.78006
25251,630.162,3.77395
25277,630.919,3.78692
25302,635.438,3.80162
25326,628.645,3.79145
25351,642.146,3.75615
25376,628.645,3.79692
25401,633.183,3.79357
25426,646.574,3.76517
25451,624.833,3.80715
25476,631.675,3.82664
25502,630.919,3.84836
25527,630.919,3.77402
25551,637.683,3.70555
25577,625.597,3.7758
25601,633.183,3.7909
25627,635.438,3.80546
25651,615.566,3.87212
25676,620.22,3.85344
25702,614.786,3.82942
25727,615.566,3.84994
25752,612.438,3.85797
25776,626.361,3.82346
25801,631.675,3.81845
25826,624.067,3.83856
25851,629.404,3.83781
25876,629.404,3.83728
25902,618.674,3.86172
25926,626.361,3.84309
25951,630.919,3.87895
25977,628.645,3.85884
26001,620.22,3.87646
26027,611.653,3.94892
26051,600.529,3.87879
26076,611.653,3.89405
26102,620.992,3.82085
26126,614.005,3.84547
26151,613.222,3.82924
26177,617.898,3.8434
26202,620.22,3.84882
26227,606.917,3.88229
26251,606.123,3.83594
26276,611.653,3.85498
26302,606.917,3.81997
26327,604.532,3.8414
26352,616.344,3.84039
26377,617.122,3.79898
26402,625.597,3.78436
26425,618.674,3.80543
26451,622.532,3.7759
26476,614.786,3.78765
26503,620.992,3.79492
26526,609.291,3.827
26551,621.762,3.79348
26575,611.653,3.82714
26601,614.786,3.84773
26625,616.344,3.81552
26652,614.786,3.87033
26676,619.447,3.85552
26701,621.762,3.87495
26726,624.067,3.84488
26752,621.762,3.82359
26776,620.992,3.81084
26802,626.361,3.80077
26827,636.936,3.84453
26851,621.762,3.83975
26876,633.183,3.79848
26900,633.183,3.79904
26925,639.92,3.77376
26952,656.048,3.7498
26976,645.838,3.78455
27001,617.898,3.89261
27026,606.123,3.90327
27052,609.291,3.89687
27077,616.344,3.89403
27102,627.885,3.87352
27126,628.645,3.8387
27152,626.361,3.8645
27176,631.675,3.89675
27202,633.183,3.84207
27227,634.688,3.8157
27251,630.162,3.85669
27276,636.936,3.85075
27301,614.786,3.84604
27327,610.867,3.81209
27351,609.291,3.85655
27376,631.675,3.85389
27401,618.674,3.94745
27427,613.222,3.94197
27452,613.222,3.91953
27476,620.992,3.94496
27500,622.532,3.91287
27527,630.162,3.89589
27551,626.361,3.87517
27576,623.3,3.84675
27601,621.762,3.83108
27625,627.123,3.85048
27651,632.43,3.80912
27676,628.645,3.84871
27702,623.3,3.83368
27726,636.188,3.82855
27751,634.688,3.85469
27777,631.675,3.77071
27801,624.067,3.75224
27826,602.935,3.8666
27851,612.438,3.89778
27876,637.683,3.74772
27902,623.3,3.79118
27927,626.361,3.80922
