step,pElo,nll
14576,577.452,3.64236
14602,550.388,3.68024
14627,568.91,3.64925
14650,546.762,3.69074
14678,571.491,3.65109
14702,592.421,3.623
14727,561.074,3.71517
14753,575.757,3.64977
14777,545.85,3.66274
14803,563.702,3.66106
14828,602.935,3.63825
14853,597.303,3.63687
14876,576.605,3.61942
14902,561.074,3.66736
14928,581.66,3.62359
14953,543.102,3.67704
14976,569.772,3.65898
15001,570.632,3.65133
15026,574.907,3.67037
15052,589.137,3.63571
15077,567.181,3.64284
15102,556.655,3.66621
15128,574.056,3.63396
15151,585.829,3.63948
15176,582.497,3.65257
15202,577.452,3.63379
15227,561.952,3.63363
15251,576.605,3.64691
15277,564.575,3.63955
15302,568.91,3.66918
15327,582.497,3.65306
15352,548.579,3.65137
15379,583.333,3.64169
15402,563.702,3.64604
15427,566.314,3.64814
15452,575.757,3.62697
15477,589.96,3.62654
15503,556.655,3.70077
15528,577.452,3.69115
15551,561.952,3.6694
15575,583.333,3.68139
15601,568.91,3.66914
15627,554.874,3.63958
15652,561.074,3.66981
15666,573.202,3.65383
15676,575.757,3.65482
15701,540.335,3.86011
15727,611.653,3.66585
15752,550.388,3.66205
15778,592.421,3.61749
15801,586.659,3.60433
15826,558.428,3.62079
15851,574.056,3.63217
15876,544.936,3.67271
15902,573.202,3.66466
15926,574.056,3.66364
15951,574.907,3.64509
15978,568.047,3.68566
16004,555.766,3.65748
16027,571.491,3.66338
16051,581.66,3.66473
16078,548.579,3.67958
16101,579.982,3.63641
16127,564.575,3.66909
16152,564.575,3.69891
16177,551.289,3.69662
16203,571.491,3.66024
16227,559.312,3.67612
16253,575.757,3.68086
16276,580.822,3.65865
16300,553.981,3.65096
16328,603.734,3.63313
16353,606.917,3.61747
16376,556.655,3.70256
16402,560.194,3.71073
16427,610.08,3.64048
16451,567.181,3.69048
16476,568.91,3.67342
16501,577.452,3.68526
16527,575.757,3.69188
16552,579.982,3.65833
16578,540.335,3.71511
16601,572.347,3.6621
16626,580.822,3.66811
16651,589.96,3.64791
16676,589.137,3.71657
16702,591.602,3.68
16727,577.452,3.66156
16753,591.602,3.66116
16776,594.054,3.67214
16802,585.829,3.70264
16826,585.829,3.62696
16835,579.982,3.67675
16851,570.632,3.69068
16877,602.134,3.64867
16902,599.725,3.61084
16927,589.96,3.63266
16953,603.734,3.62283
16976,582.497,3.69294
17001,590.782,3.6562
17027,590.782,3.67238
17051,579.982,3.68143
17076,589.96,3.6828
17101,569.772,3.69305
17127,580.822,3.64977
17152,585.829,3.63852
17178,596.493,3.64741
17201,624.067,3.62252
17228,573.202,3.69649
17251,579.14,3.65071
17277,591.602,3.63962
17303,600.529,3.64256
17329,582.497,3.67556
17351,594.054,3.63512
17376,614.005,3.63303
17401,580.822,3.66454
17426,578.297,3.64948
17453,592.421,3.66279
17475,587.486,3.70814
17503,600.529,3.61891
17525,588.312,3.69642
17551,582.497,3.70512
17577,586.659,3.70528
17602,601.332,3.6709
17627,610.867,3.6667
17653,615.566,3.67647
17676,594.868,3.68882
17701,615.566,3.65673
17728,600.529,3.65324
17752,602.935,3.68179
17777,593.238,3.67445
17802,573.202,3.67817
17826,619.447,3.63247
17851,579.982,3.66932
17877,610.867,3.65832
17903,584.167,3.67598
17927,605.328,3.67815
17953,603.734,3.64745
17977,601.332,3.63667
17986,612.438,3.66245
18002,595.681,3.67044
18026,606.917,3.65383
18054,595.681,3.64737
18077,588.312,3.63805
18104,606.123,3.66201
18127,590.782,3.7179
18152,593.238,3.6538
18178,565.445,3.67751
18202,564.575,3.67119
18226,596.493,3.66751
18252,568.91,3.69975
18277,567.181,3.67182
18301,577.452,3.64454
18325,551.289,3.72989
18353,578.297,3.67911
18378,620.992,3.63332
18401,605.328,3.65877
18427,590.782,3.65724
18452,605.328,3.6254
18477,606.917,3.64738
18502,594.054,3.651
18528,583.333,3.66028
18552,594.054,3.67187
18576,583.333,3.63897
18603,599.725,3.65055
18628,584.999,3.64411
18653,604.532,3.61442
18676,566.314,3.67614
18702,582.497,3.67051
18728,581.66,3.63068
18753,579.14,3.66327
18777,574.907,3.66526
18800,602.935,3.64874
18828,648.774,3.55212
18851,614.786,3.57722
18876,639.92,3.58189
18901,605.328,3.61476
18926,591.602,3.62925
18951,577.452,3.68448
18977,575.757,3.6554
19002,563.702,3.67043
19027,572.347,3.72641
19053,558.428,3.73452
19078,573.202,3.67229
19101,571.491,3.67151
19126,575.757,3.68723
19151,603.734,3.61922
19177,583.333,3.6426
19202,582.497,3.67951
19227,582.497,3.66748
19252,602.134,3.66717
19277,578.297,3.6756
19302,571.491,3.72412
19327,581.66,3.7437
19352,585.829,3.70362
19378,582.497,3.68579
19401,570.632,3.70659
19427,588.312,3.62417
19451,604.532,3.66195
19476,633.936,3.63861
19503,607.71,3.65447
19526,600.529,3.71337
19552,598.111,3.6465
19576,577.452,3.70835
19601,576.605,3.68331
19626,585.829,3.70447
19651,587.486,3.66492
19677,561.074,3.71623
19703,555.766,3.69977
19727,567.181,3.68404
19754,594.054,3.6184
19777,591.602,3.62315
19802,555.766,3.66112
19825,586.659,3.63451
19853,553.086,3.7076
19876,616.344,3.61228
19902,562.828,3.66374
19927,596.493,3.64596
19952,594.868,3.74378
19978,598.919,3.61333
20002,586.659,3.54096
20027,574.056,3.59772
20051,577.452,3.61064
20076,559.312,3.64096
20101,583.333,3.62848
20126,582.497,3.6317
20153,553.981,3.68105
20178,568.91,3.67612
20204,572.347,3.69692
20226,593.238,3.68248
20252,579.982,3.69048
20278,576.605,3.66046
20301,582.497,3.66052
20327,566.314,3.71493
20353,604.532,3.66264
20376,600.529,3.68581
20401,604.532,3.67177
20427,598.111,3.67967
20452,596.493,3.65276
20476,582.497,3.67365
20502,562.828,3.68135
20527,558.428,3.68647
20552,587.486,3.62407
20579,619.447,3.61862
20602,579.14,3.65228
20626,585.829,3.65295
20652,594.868,3.66937
20676,575.757,3.67247
20701,594.868,3.66132
20727,576.605,3.68769
20751,578.297,3.65419
20778,576.605,3.70455
20801,545.85,3.78368
20827,595.681,3.68519
20853,614.005,3.66587
20876,601.332,3.66668
20903,607.71,3.68491
20925,594.054,3.69627
20951,600.529,3.69124
20976,591.602,3.68953
21002,581.66,3.70574
21028,594.868,3.73099
21050,585.829,3.73485
21078,593.238,3.65676
21103,574.907,3.73832
21127,610.867,3.70578
21152,557.543,3.72634
21177,525.23,3.72291
21202,561.074,3.63612
21228,590.782,3.65176
