step,pElo,nll
6777,495.106,3.90942
6801,504.416,3.88243
6826,490.885,3.86921
6851,474.565,3.88357
6876,499.275,3.83478
6901,493.002,3.87109
6927,496.153,3.86575
6951,516.456,3.84342
6976,544.02,3.78162
7001,507.464,3.89098
7025,517.441,3.82321
7050,517.441,3.79798
7077,483.369,3.85283
7102,466.659,3.92249
7126,472.326,3.90507
7151,499.275,3.88549
7176,480.095,3.89974
7201,502.368,3.89381
7225,494.056,3.86036
7250,499.275,3.87019
7275,510.487,3.88177
7303,504.416,3.87015
7327,511.489,3.85419
7351,533.8,3.83976
7375,525.23,3.799
7400,501.34,3.87402
7427,501.34,3.87381
7452,499.275,3.84318
7475,494.056,3.85669
7500,487.685,3.84656
7525,464.363,3.87498
7550,477.894,3.8957
7577,473.447,3.91943
7601,485.534,3.84434
7627,488.755,3.8673
7650,481.19,3.86578
7677,485.534,3.82769
7700,475.678,3.84865
7727,463.209,3.88775
7752,499.275,3.81643
7777,502.368,3.83577
7801,484.454,3.83264
7826,496.153,3.7813
7851,487.685,3.78838
7876,502.368,3.78896
7901,477.894,3.8226
7926,497.197,3.82302
7951,517.441,3.80828
7976,481.19,3.817
8001,480.095,3.86154
8026,487.685,3.85337
8052,484.454,3.85571
8077,478.997,3.84455
8102,485.534,3.83964
8127,518.424,3.88142
8151,521.356,3.83758
8176,489.822,3.84137
8202,505.435,3.77483
8227,473.447,3.87825
8252,459.721,3.86474
8277,472.326,3.8406
8301,483.369,3.84026
8325,498.237,3.79529
8351,485.534,3.863
8378,476.788,3.83927
8402,453.82,3.85572
8426,484.454,3.80982
8450,484.454,3.83896
8476,472.326,3.7994
8502,474.565,3.84586
8526,477.894,3.82683
8550,466.659,3.83328
8577,477.894,3.85103
8601,506.451,3.8169
8625,498.237,3.8257
8652,507.464,3.79499
8676,466.659,3.84732
8700,467.8,3.81279
8727,468.938,3.81522
8751,517.441,3.76478
8776,516.456,3.77255
8802,474.565,3.81177
8826,485.534,3.81052
8851,483.369,3.86481
8878,474.565,3.81977
8902,471.2,3.80499
8926,468.938,3.82586
8950,475.678,3.86136
8977,533.8,3.70734
9001,494.056,3.74518
9025,460.888,3.81109
9052,455.009,3.86585
9077,436.658,3.88149
9101,408.865,3.89423
9128,545.85,3.79736
9152,458.55,3.81878
9176,422.437,3.911
9202,487.685,3.82303
9226,452.626,3.91892
9250,464.363,3.83987
9276,470.071,3.79251
9302,475.678,3.78276
9326,456.194,3.90169
9351,473.447,3.88914
9378,470.071,3.87407
9403,471.2,3.88212
9428,483.369,3.84227
9451,463.209,3.87048
9477,536.615,4.06673
9501,554.874,3.76383
9527,478.997,3.82977
9551,481.19,3.86563
9577,464.363,3.86977
9601,463.209,3.92439
9626,459.721,3.95143
9650,440.419,3.97571
9678,471.2,3.84794
9702,462.051,3.9442
9726,468.938,3.79829
9750,436.658,3.88161
9778,483.369,3.82058
9802,489.822,3.80861
9827,480.095,3.82517
9852,468.938,3.79583
9876,485.534,3.80816
9901,477.894,3.80538
9926,442.901,3.82656
9950,530.965,3.95403
9977,451.427,3.9932
10002,460.888,3.89587
10026,463.209,3.87587
10051,476.788,3.88751
10076,606.917,5.01893
10100,542.182,4.51302
10128,485.534,3.94078
10153,484.454,3.96706
10177,444.133,3.98192
10202,465.513,3.94766
10226,400.392,4.0252
10251,434.124,4.02582
10275,452.626,3.95495
10302,453.82,3.97908
10326,447.802,4.01412
10350,449.015,3.9025
10433,459.721,3.92339
10459,475.678,3.90719
10475,474.565,3.90683
10501,474.565,3.85805
10525,463.209,3.90772
10551,464.363,3.82263
10576,439.171,3.88633
10600,478.997,3.85206
10625,476.788,3.86853
10651,473.447,3.87687
10675,464.363,3.91036
10701,472.326,3.87738
10726,453.82,3.90756
10750,434.124,3.90396
10776,464.363,3.85745
10801,456.194,3.89756
10826,512.488,3.93942
10850,504.416,3.94606
10876,500.309,3.76691
10901,494.056,3.79313
10925,464.363,3.82909
10950,483.369,3.82175
10976,476.788,3.86528
11001,474.565,3.89006
11026,473.447,3.83487
11051,558.428,3.72569
11076,539.408,3.70945
11101,549.484,3.69484
11126,510.487,3.76402
11151,475.678,3.82747
11176,464.363,3.85427
11200,486.611,3.86772
11226,495.106,3.88149
