step,pElo,nll
11403,506.451,3.75679
11430,484.454,3.78761
11452,518.424,3.7473
11479,516.456,3.75986
11501,460.888,3.80929
11528,500.309,3.71914
11555,523.298,3.67277
11577,512.488,3.74306
11604,496.153,3.72366
11630,535.679,3.71323
11652,541.26,3.68435
11679,463.209,3.80204
11700,568.047,3.64715
11728,537.548,3.70285
11754,515.468,3.73433
11776,505.435,3.71123
11803,526.192,3.84476
11830,524.265,3.7508
11851,538.479,3.71919
11878,548.579,3.72129
11905,522.328,3.77978
11927,535.679,3.68604
11953,518.424,3.77917
11980,531.912,3.73204
12002,534.741,3.68718
12028,568.047,3.7919
12055,544.02,3.80726
12076,526.192,3.73306
12103,520.381,3.75858
12130,468.938,3.80807
12152,456.194,3.82476
12178,522.328,3.72504
12200,483.369,3.76459
12227,521.356,3.74867
12254,466.659,3.77178
12276,497.197,3.75404
12303,494.056,3.80673
12330,471.2,3.82415
12351,488.755,3.8181
12378,480.095,3.75463
12405,530.965,3.86287
12427,612.438,3.84713
12454,476.788,3.91985
12475,452.626,3.93107
12502,485.534,3.80208
12527,497.197,3.75831
12534,522.328,3.7642
12551,507.464,3.80101
12578,475.678,3.79922
12604,504.416,3.77916
12626,480.095,3.8114
12653,480.095,3.81322
12680,488.755,3.77385
12702,485.534,3.79504
12729,486.611,3.72882
12751,459.721,3.81767
12778,458.55,3.85465
12805,457.374,3.88348
12827,500.309,3.78453
12854,447.802,3.88695
12876,495.106,3.80117
12903,484.454,3.8339
12930,488.755,3.85131
12952,477.894,3.80231
12979,484.454,3.76712
13001,486.611,3.80793
13029,484.454,3.79811
13051,459.721,3.85918
13078,473.447,3.80884
13105,459.721,3.8537
13127,506.451,3.80667
13154,481.19,3.83971
13176,498.237,3.86479
13203,506.451,3.80323
13225,509.482,3.79818
13253,474.565,3.89625
13280,487.685,3.83634
13302,478.997,3.84851
13329,489.822,3.79739
13351,523.298,3.77216
13378,504.416,3.72245
13405,466.659,3.80208
13427,553.086,3.74396
13454,502.368,3.78405
13476,477.894,3.85969
13503,502.368,3.82295
13530,493.002,3.78784
13552,480.095,3.86526
13579,476.788,3.78674
13601,485.534,3.79352
13628,447.802,3.8876
13655,499.275,3.94029
13677,528.108,3.75155
13704,459.721,3.82575
13726,515.468,3.80458
13753,471.2,3.82576
13780,473.447,3.82631
13802,500.309,3.7566
13829,520.381,3.79844
13851,470.071,3.85999
13878,483.369,3.87136
13905,468.938,3.85904
13927,465.513,3.85072
13954,436.658,3.90406
13975,440.419,3.89231
14003,460.888,3.82853
14030,475.678,3.78903
14051,462.051,3.84483
14078,458.55,3.78246
14100,464.363,3.85456
14127,511.489,3.78846
14155,510.487,3.66731
14176,465.513,3.88822
14204,529.063,3.82048
14226,481.19,3.84558
14253,466.659,3.8262
14275,425.076,3.96714
14302,440.419,4.01601
14329,525.23,3.7488
14352,551.289,3.68934
14379,503.394,3.80012
14401,494.056,3.77774
14428,528.108,3.75161
14455,498.237,3.78187
14477,499.275,3.80966
14504,489.822,3.84479
14526,501.34,3.79651
14554,507.464,3.8072
14575,475.678,3.85208
14603,489.822,3.82366
14630,476.788,3.88831
14651,463.209,3.92588
14679,495.106,3.85076
14700,480.095,3.84365
14727,477.894,3.84545
14754,473.447,3.80682
14776,478.997,3.78853
14802,437.917,4.01943
14829,493.002,3.88143
14851,493.002,3.80869
14878,480.095,3.80149
14904,497.197,3.71832
14925,493.002,3.72666
14952,460.888,3.80456
14979,512.488,3.73307
15000,509.482,3.75252
15027,544.936,3.67274
15054,514.477,3.67101
15076,522.328,3.68497
15102,471.2,5.06412
15129,459.721,4.10779
15151,462.051,3.95539
15178,470.071,3.86825
15205,435.394,3.9145
15227,490.885,3.84493
15253,460.888,3.86606
15280,452.626,3.84742
15301,472.326,3.81082
15326,482.282,3.82315
15351,456.194,3.83714
15376,485.534,3.80006
15402,490.885,3.76504
15427,473.447,3.76166
15453,489.822,3.80308
15479,470.071,3.83841
15501,470.071,3.77821
15527,470.071,3.8318
15554,430.28,3.8748
15576,476.788,3.78483
15603,460.888,3.85581
15630,570.632,3.64522
15651,471.2,3.85004
15678,455.009,3.85456
15705,505.435,3.78122
15730,491.945,3.7659
15750,505.435,3.94628
15776,526.192,3.73751
15801,463.209,3.82877
15827,459.721,3.85853
15852,483.369,3.86997
15878,425.076,3.91246
15904,453.82,3.80144
15930,441.662,3.83142
15951,457.374,3.8694
15977,530.965,3.74711
16003,472.326,3.94684
16029,476.788,3.88241
16054,541.26,3.87812
16076,505.435,3.98056
16103,493.002,3.92351
16130,523.298,3.81253
16152,489.822,3.86358
16179,515.468,3.79129
16205,491.945,3.80954
16227,483.369,3.71834
16254,474.565,3.72178
16275,475.678,3.76591
16301,431.567,3.88755
16327,482.282,3.80163
16354,512.488,3.70106
16375,514.477,3.76164
16402,497.197,3.9397
16429,481.19,3.90107
16451,444.133,3.86207
16478,446.584,3.94418
16505,460.888,3.86358
16526,486.611,3.84762
16553,449.015,3.86831
16580,464.363,4.06654
16602,468.938,3.97663
16629,486.611,3.88623
16654,508.475,3.80827
16680,466.659,3.86919
16706,460.888,3.84511
16731,493.002,3.73406
16756,473.447,3.76548
16780,450.223,3.80991
16804,482.282,3.81059
16828,484.454,3.82325
16852,486.611,3.75558
16875,460.888,3.81524
16904,494.056,3.69912
16927,502.368,3.7357
16956,473.447,3.82813
16978,472.326,3.8437
17006,466.659,3.85562
17028,450.223,3.82351
17055,472.326,3.8015
17077,485.534,3.71767
17104,501.34,3.70879
17126,509.482,3.66386
17153,476.788,3.76133
17180,473.447,3.78395
17202,491.945,3.8563
17228,500.309,3.78049
17254,520.381,3.74842
17277,505.435,3.8032
17303,457.374,3.8473
17330,476.788,3.80368
17352,449.015,3.86485
17379,486.611,3.90654
17400,499.275,3.73898
17427,474.565,3.81603
17454,496.153,3.68083
17480,484.454,3.72427
17502,500.309,3.70587
17528,501.34,3.77254
17554,474.565,4.05655
17576,475.678,4.02676
17602,498.237,3.8466
17628,460.888,3.88888
17655,478.997,3.9288
17676,468.938,3.87259
17702,491.945,3.78046
17728,500.309,3.7833
17754,505.435,3.75655
