step,pElo,nll
501575,579.982,5.43048
501601,577.452,5.436
501626,576.605,5.46589
501651,581.66,5.43391
501675,582.497,5.4419
501701,578.297,5.46667
501726,579.14,5.45669
501750,578.297,5.44787
501775,575.757,5.45494
501801,576.605,5.46167
501825,577.452,5.46696
501851,576.605,5.45091
501876,576.605,5.46652
501901,577.452,5.46436
501926,575.757,5.47366
501951,577.452,5.45447
501976,575.757,5.46657
502000,579.14,5.46474
502026,580.822,5.45125
502050,579.982,5.4541
502076,576.605,5.47094
502100,579.14,5.4547
502125,579.14,5.45839
502150,579.14,5.46186
502176,580.822,5.45784
502200,580.822,5.46502
502226,579.982,5.48606
502250,575.757,5.49145
502275,578.297,5.47924
502301,578.297,5.46848
502326,577.452,5.46992
502351,574.907,5.47271
502375,574.907,5.48446
502401,576.605,5.46765
502426,575.757,5.47943
502451,579.982,5.48664
502475,579.14,5.49646
502501,579.14,5.47882
502526,577.452,5.4929
502550,579.982,5.48309
502575,579.982,5.46892
502601,575.757,5.49645
502625,578.297,5.46688
502651,575.757,5.49233
502676,580.822,5.48866
502701,579.14,5.48801
502726,574.907,5.51282
502750,576.605,5.49732
502775,579.982,5.48309
502801,583.333,5.49029
502825,583.333,5.48972
502850,581.66,5.49374
502875,580.822,5.50507
502901,581.66,5.49891
502926,580.822,5.50028
502950,579.982,5.50282
502975,579.14,5.52014
503000,581.66,5.50427
503025,576.605,5.52138
503051,577.452,5.5127
503076,583.333,5.49761
503100,581.66,5.51716
503126,579.982,5.50777
503150,581.66,5.4937
503175,581.66,5.49691
503201,580.822,5.49202
503226,584.167,5.48014
503251,579.14,5.52191
503276,579.14,5.5108
503301,579.982,5.50469
503326,583.333,5.50313
503351,583.333,5.51107
503375,584.999,5.49494
503400,584.999,5.5037
503425,583.333,5.5238
503451,582.497,5.533
503476,583.333,5.51763
503501,584.167,5.52465
503525,584.999,5.51973
503551,584.167,5.50778
503576,583.333,5.52797
503601,583.333,5.53088
503625,583.333,5.51914
503650,584.167,5.52796
503675,584.999,5.51366
503701,583.333,5.51742
503726,583.333,5.53044
503750,585.829,5.50561
503776,584.999,5.52899
503801,584.999,5.52585
503825,582.497,5.53151
503850,584.167,5.5374
503875,579.982,5.51825
503888,583.333,5.53659
503901,579.982,5.54493
503926,578.297,5.57362
503950,578.297,5.59752
503975,572.347,5.64795
504001,571.491,5.71696
504025,571.491,5.75736
504050,574.907,5.77048
504075,572.347,5.79989
504101,572.347,5.80876
504126,570.632,5.82993
504151,570.632,5.8382
504175,573.202,5.80759
504200,576.605,5.81606
504226,572.347,5.85161
504251,574.056,5.85289
504276,573.202,5.85986
504301,576.605,5.87077
504325,574.056,5.88394
504350,573.202,5.85794
504376,575.757,5.88102
504401,570.632,5.89694
504425,577.452,5.87355
504450,579.14,5.88039
504476,577.452,5.88278
504500,574.056,5.89386
504525,576.605,5.88362
504551,574.907,5.87653
504576,573.202,5.89609
504601,571.491,5.89732
504626,572.347,5.91816
504651,574.056,5.91792
504676,574.056,5.89007
504700,575.757,5.90453
504725,577.452,5.89902
504750,578.297,5.91363
504776,579.14,5.91294
504802,576.605,5.92453
504825,576.605,5.91644
504851,572.347,5.94092
504876,577.452,5.9183
504901,574.056,5.91983
504926,575.757,5.92191
504950,574.907,5.92749
504976,576.605,5.89366
505001,575.757,5.92077
505026,574.056,5.91495
505051,574.056,5.923
505075,574.907,5.92625
505100,579.14,5.92823
505126,576.605,5.92157
505151,578.297,5.93177
505176,576.605,5.93801
505201,577.452,5.91662
505225,578.297,5.9528
505251,577.452,5.93772
505276,576.605,5.92793
505301,574.907,5.95025
505325,578.297,5.92478
505351,576.605,5.93758
505376,576.605,5.94243
